airline_name,author,Destination Country,cabin_flown,overall_rating,seat_comfort_rating,cabin_staff_rating,food_beverages_rating,inflight_entertainment_rating,value_money_rating,Month,Year,recommended
aeromexico,Richard F Geary,United States,Economy,10,5,5,5,5,5,12,2014,Yes
aer-lingus,M Loos,Belgium,Economy,8,5,4,4,5,4,7,2014,Yes
aer-lingus,M Davis,Ireland,Economy,10,4,5,4,5,3,7,2014,Yes
aer-lingus,M Linn,Ireland,Economy,8,4,4,3,0,4,7,2014,Yes
aer-lingus,M Sparks,United States,Economy,3,2,3,1,4,2,7,2014,No
aeroflot-russian-airlines,Malinen Sampo,Russian Federation,Business Class,9,5,5,4,0,4,6,2014,Yes
aeroflot-russian-airlines,A Menyhart,United States,Economy,10,4,5,5,5,5,6,2014,Yes
aeroflot-russian-airlines,Sonntag Josef,Israel,Economy,7,4,4,3,4,5,6,2014,Yes
aeroflot-russian-airlines,B Li,Germany,Economy,9,5,4,4,0,5,6,2014,Yes
aegean-airlines,K Bikos,Greece,Economy,8,3,5,3,0,4,6,2013,Yes
aegean-airlines,M Petrikas,Lithuania,Economy,10,5,5,5,5,5,6,2013,Yes
aegean-airlines,Dmitry Kuzin,Russian Federation,Economy,8,4,3,4,3,5,6,2013,Yes
aerolineas-argentinas,S Redfern,United Kingdom,Economy,6,4,3,2,0,3,11,2013,Yes
aeromexico,Linda Colonna,United States,Economy,10,5,5,5,5,5,12,2014,Yes
aeromexico,H Henson,United States,Economy,6,2,5,5,5,5,12,2014,Yes
aeromexico,Adam Lees,Australia,Economy,10,5,5,2,1,5,12,2014,Yes
aeromexico,J Rincon,Mexico,Business Class,5,2,4,3,1,2,12,2014,No
aer-lingus,E Deller,United States,Economy,10,4,5,3,5,5,7,2014,Yes
aer-lingus,J Clarke,Ireland,Economy,6,3,4,3,0,3,7,2014,Yes
aer-lingus,Kathy Cassidy,United Kingdom,Economy,6,3,4,3,0,3,7,2014,Yes
aeroflot-russian-airlines,B Li,Germany,Economy,8,5,4,4,0,5,6,2014,Yes
aeroflot-russian-airlines,N Efimov,Canada,Economy,8,3,5,3,5,5,6,2014,Yes
aeroflot-russian-airlines,J Jutarat,Thailand,Economy,2,3,1,2,3,3,6,2014,No
aeroflot-russian-airlines,Denzil Bourne,United Kingdom,Economy,7,3,4,2,1,3,6,2014,Yes
aegean-airlines,Dmitry Kuzin,Russian Federation,Economy,9,5,4,4,4,5,6,2013,Yes
aegean-airlines,K Politis,Greece,Economy,9,5,5,4,0,4,6,2013,Yes
aegean-airlines,Michel Perrin,Brazil,Economy,3,3,2,1,1,2,6,2013,No
aerolineas-argentinas,A Godoi,Brazil,Economy,5,2,4,2,1,4,11,2013,Yes
aerolineas-argentinas,Miguel Ferreira,Brazil,Economy,6,4,3,4,3,2,11,2013,Yes
aeromexico,R Morgan,United States,Business Class,10,5,5,4,5,4,12,2014,Yes
aeromexico,Carol Knox,Mexico,Economy,9,4,4,3,1,5,11,2014,Yes
aer-lingus,C Phelan,United Kingdom,Economy,4,1,4,0,0,3,7,2014,No
aer-lingus,C Burbank,United States,Economy,10,5,5,4,5,5,7,2014,Yes
aeroflot-russian-airlines,M Schoenfeld,United States,Economy,5,2,1,1,4,4,6,2014,Yes
aeroflot-russian-airlines,S Tsoy,Russian Federation,Economy,7,3,3,4,5,5,5,2014,Yes
aeroflot-russian-airlines,S Fedichkin,Russian Federation,Economy,6,4,3,2,2,4,5,2014,Yes
aegean-airlines,Michel Perrin,Brazil,Business Class,8,2,5,4,1,4,5,2013,Yes
aegean-airlines,M Kyriakides,United Kingdom,Economy,9,5,5,5,0,5,5,2013,Yes
aegean-airlines,D Snow,Ireland,Economy,9,4,5,5,4,5,4,2013,Yes
aerolineas-argentinas,J Gilchrist,Australia,Economy,1,2,1,2,1,1,11,2013,No
aerolineas-argentinas,F Costanzo,Argentina,Economy,10,5,5,4,4,5,11,2013,Yes
aerolineas-argentinas,T Allen,Australia,Economy,5,3,3,3,1,4,10,2013,Yes
aerolineas-argentinas,R Santos,United States,Business Class,4,3,3,3,1,2,10,2013,Yes
aeromexico,Anne Farmer,United States,Economy,10,4,5,4,5,5,11,2014,Yes
aeromexico,Robert Hansen,United States,Business Class,10,4,5,5,5,5,11,2014,Yes
aeromexico,D Ito,Germany,Business Class,6,4,4,2,0,3,10,2014,Yes
aer-lingus,R Warren,United Kingdom,Economy,6,3,4,3,3,4,7,2014,Yes
aer-lingus,Askew Derek,Canada,Economy,8,3,4,4,4,3,7,2014,Yes
aer-lingus,Ken Gibson,United Kingdom,Economy,6,1,4,0,0,3,7,2014,No
aer-lingus,R Panchal,United Kingdom,Economy,6,3,2,1,2,3,6,2014,No
aeroflot-russian-airlines,M Payne,United Kingdom,Economy,1,3,2,2,2,1,4,2014,No
aegean-airlines,Salpingidis Lefteris,Greece,Economy,10,5,5,4,3,4,3,2013,Yes
aegean-airlines,I Vounelakis,Greece,Economy,9,4,5,3,0,4,3,2013,Yes
aerolineas-argentinas,M Hone,Australia,Business Class,8,4,4,5,1,4,10,2013,Yes
aeromexico,Tony Saunders,Mexico,Economy,7,3,3,1,1,3,10,2014,Yes
aer-lingus,Jim Conner,United States,Economy,2,3,0,1,3,3,6,2014,No
aer-lingus,Pat Humphrey,United States,Economy,3,1,1,1,2,3,6,2014,No
aeroflot-russian-airlines,Sargeant Alan,Australia,Business Class,9,4,4,4,4,4,3,2014,Yes
aeroflot-russian-airlines,M Studzinski,Poland,Economy,5,2,3,2,5,4,3,2014,No
aegean-airlines,Nick Tselikas,Greece,Economy,9,5,5,3,4,4,3,2013,Yes
aegean-airlines,Stathis Panagiotopoulos,Greece,Economy,8,4,4,3,2,5,2,2013,Yes
aegean-airlines,Vasileios Panidis,Italy,Economy,9,4,5,3,3,4,1,2013,Yes
aerolineas-argentinas,M Hone,Australia,Economy,8,4,0,3,0,4,10,2013,Yes
aerolineas-argentinas,P Galea,Australia,Economy,3,4,2,2,1,3,9,2013,No
aerolineas-argentinas,Martin Pablo,Argentina,Economy,8,4,5,4,3,5,7,2013,Yes
aeromexico,Jacques Passy,Mexico,Business Class,10,4,5,5,3,5,10,2014,Yes
aeromexico,F Vedrenne,Canada,Economy,9,4,4,4,5,4,10,2014,Yes
aer-lingus,A Clarke,Ireland,Business Class,8,4,5,4,3,3,6,2014,Yes
aer-lingus,David Carlson,United States,Business Class,10,5,5,5,5,5,6,2014,Yes
aer-lingus,Nicolas Viart,United Kingdom,Business Class,9,4,5,5,3,5,6,2014,Yes
aeroflot-russian-airlines,Veljic Jelena,Austria,Economy,9,5,4,5,4,5,3,2014,Yes
aeroflot-russian-airlines,J Park,Canada,Business Class,9,4,5,4,3,5,3,2014,Yes
aeroflot-russian-airlines,H Xue,China,Economy,7,3,5,5,3,4,2,2014,Yes
aegean-airlines,Y Raltseva,United Kingdom,Economy,3,2,3,4,1,2,1,2013,No
aegean-airlines,Sryros Gatos,Greece,Economy,7,5,5,3,0,4,1,2013,Yes
aerolineas-argentinas,P Taylor,Australia,Economy,7,2,2,4,1,5,7,2013,Yes
aerolineas-argentinas,Nathan Hunt,Australia,Economy,8,3,5,4,3,4,6,2013,Yes
aeromexico,Joyce Fay,United States,Economy,10,3,5,3,5,3,10,2014,Yes
aeromexico,I Tzurieger,United States,Premium Economy,9,4,5,5,5,4,10,2014,Yes
aeromexico,M Chavez,United States,Business Class,5,4,1,1,2,2,10,2014,No
aer-lingus,M Licudine,United States,Economy,10,5,5,5,5,5,6,2014,Yes
aer-lingus,Darlene Witte,United States,Economy,2,1,3,3,3,1,6,2014,No
aer-lingus,S Devine,Ireland,Economy,10,5,5,5,5,5,6,2014,Yes
aer-lingus,Cullinane David,Ireland,Economy,9,5,5,4,0,5,5,2014,Yes
aeroflot-russian-airlines,Shkaruba Anton,Netherlands,Economy,4,4,3,4,3,3,2,2014,Yes
aeroflot-russian-airlines,M Tonnvik,Sweden,Premium Economy,8,4,4,4,4,5,1,2014,Yes
aegean-airlines,S Daskova,Germany,Economy,10,5,5,4,3,4,1,2013,Yes
aegean-airlines,Salpingidis Lefteris,Greece,Economy,9,5,5,5,2,4,12,2012,Yes
aerolineas-argentinas,Gonzalo Bouquet,United States,Economy,2,3,1,2,1,3,6,2013,No
aerolineas-argentinas,L Charles,Australia,Business Class,9,4,5,5,2,5,5,2013,Yes
aeromexico,I Brenes,United States,Economy,8,4,4,4,2,4,9,2014,Yes
aeromexico,C Hoover,United States,Business Class,10,5,5,5,0,5,9,2014,Yes
aeromexico,Altabef Isaac,United States,Economy,10,5,5,5,5,5,9,2014,Yes
aer-lingus,A Morgan,United Kingdom,Economy,6,2,4,3,1,2,5,2014,Yes
aer-lingus,A Lingwood,United Kingdom,Economy,8,4,4,4,0,4,5,2014,Yes
aer-lingus,P Herman,Spain,Economy,4,2,3,2,4,4,5,2014,No
aeroflot-russian-airlines,S Mark,Canada,Economy,7,2,3,3,5,4,1,2014,Yes
aeroflot-russian-airlines,J Lars,United Kingdom,Business Class,8,4,5,4,4,5,1,2014,Yes
aeroflot-russian-airlines,S Radojevic,Russian Federation,Economy,1,1,3,4,4,2,1,2014,No
aeroflot-russian-airlines,L Decoff,Hong Kong,Economy,1,3,1,3,3,2,1,2014,No
aigle-azur,Ian Snow,United Kingdom,Economy,7,4,3,0,0,4,3,2015,Yes
aegean-airlines,I Vounelakis,Greece,Economy,9,5,5,2,0,4,10,2012,Yes
aegean-airlines,M Arzoglou,Greece,Economy,9,4,4,4,2,3,10,2012,Yes
aegean-airlines,Emiliano Morchi,Italy,Economy,8,5,5,5,3,4,10,2012,Yes
aerolineas-argentinas,J Pires,Australia,Economy,6,3,4,3,1,3,5,2013,Yes
aerolineas-argentinas,L Trindade,Australia,Economy,1,1,2,1,1,3,5,2013,No
aerolineas-argentinas,S Collier,United Kingdom,Business Class,2,1,0,2,0,2,4,2013,No
aeromexico,Emanoel Souza,United States,Premium Economy,10,5,5,5,5,5,9,2014,Yes
aeromexico,J Hopkins,Mexico,Business Class,3,4,1,2,1,2,7,2014,No
aer-lingus,Patrick O'Mahony,France,Economy,10,5,5,5,4,5,5,2014,Yes
aer-lingus,Paul Hurley,Ireland,Economy,10,5,5,4,3,4,5,2014,Yes
aer-lingus,G Brown,United Kingdom,Economy,10,5,5,5,0,5,5,2014,Yes
aeroflot-russian-airlines,Dmitry Kuzin,Russian Federation,Economy,7,2,4,4,5,3,1,2014,Yes
aeroflot-russian-airlines,Adam Muller,Slovakia,Economy,7,4,4,4,4,4,1,2014,Yes
aeroflot-russian-airlines,Oleg Levy,Japan,Economy,1,3,3,3,4,2,12,2013,No
aeroflot-russian-airlines,Michael Crockett,United Kingdom,Economy,10,4,5,2,0,5,12,2013,Yes
aigle-azur,D Lee,Singapore,Economy,9,4,5,0,0,4,3,2014,Yes
aegean-airlines,Renato Navarrete,Philippines,Economy,8,3,4,4,0,4,10,2012,Yes
aegean-airlines,J Tydeman,United Kingdom,Economy,6,4,3,4,0,2,9,2012,Yes
aegean-airlines,D Maguire,United Kingdom,Business Class,4,3,1,1,0,2,9,2012,No
aegean-airlines,M Studzinski,Poland,Economy,10,5,5,0,4,4,9,2012,Yes
aerolineas-argentinas,J McCollim,Australia,Business Class,7,2,4,4,2,5,4,2013,Yes
aerolineas-argentinas,D New,Australia,Economy,2,3,2,2,2,2,4,2013,No
aerolineas-argentinas,Lyn Lindfield,Australia,Economy,1,2,2,1,1,3,4,2013,No
aeromexico,Brambila Andrea,United States,Economy,10,4,5,4,0,5,7,2014,Yes
aeromexico,Jill Reisinger,United States,Economy,9,4,4,5,0,5,6,2014,Yes
aeromexico,Marcel Gonzalez,Switzerland,Economy,9,4,5,4,4,4,5,2014,Yes
aeromexico,Jeff Berry,United States,Economy,1,3,1,3,3,1,5,2014,No
aer-lingus,A McEneaney,Ireland,Economy,5,3,2,3,2,2,4,2014,No
aeroflot-russian-airlines,Mauricio Canosa,Brazil,Business Class,8,4,4,4,2,4,12,2013,Yes
aeroflot-russian-airlines,Wolfgang Segato,China,Economy,5,3,3,3,3,3,11,2013,No
aegean-airlines,E Kopiel,United Kingdom,Economy,8,4,4,3,3,3,8,2012,Yes
aegean-airlines,D Anderson,United Kingdom,Economy,9,4,4,3,4,4,8,2012,Yes
aerolineas-argentinas,B Aspres,Australia,Economy,3,2,4,1,1,2,3,2013,No
aerolineas-argentinas,Suzanne Warmerdam,Australia,Economy,3,3,1,2,1,1,1,2013,No
aeromexico,Georgios Vrontos,Greece,Economy,10,5,4,4,5,4,5,2014,Yes
aeromexico,A Anne,United States,Economy,10,5,5,5,4,5,3,2014,Yes
aer-lingus,R Barrigan,United Kingdom,Economy,9,4,4,4,1,4,4,2014,Yes
aer-lingus,S Leonard,Ireland,Business Class,9,4,5,2,2,4,4,2014,Yes
aeroflot-russian-airlines,Fredrik Haglund,Sweden,Economy,5,3,3,2,4,5,11,2013,Yes
aeroflot-russian-airlines,J Hoornweg,Thailand,Economy,5,3,3,5,3,2,10,2013,No
aeroflot-russian-airlines,A Bazelian,Ukraine,Economy,9,3,5,5,3,5,10,2013,Yes
aegean-airlines,A Gilmore,Ireland,Economy,7,4,4,1,0,4,8,2012,Yes
aegean-airlines,Stamatios Anthis,Belgium,Economy,10,5,5,5,0,5,8,2012,Yes
aegean-airlines,Bob Delamare,United Kingdom,Economy,4,2,2,3,3,2,8,2012,No
aerolineas-argentinas,Tom Wise,Argentina,Business Class,5,4,4,1,0,3,12,2012,Yes
aerolineas-argentinas,D Walker,Australia,Economy,7,4,3,4,3,5,11,2012,Yes
aerolineas-argentinas,J Eckerborm,United States,Economy,9,5,5,5,5,4,10,2012,Yes
aeromexico,B Yoani,Peru,Economy,8,3,3,4,2,4,3,2014,Yes
aeromexico,D Thorger,United States,Business Class,5,3,3,3,0,3,2,2014,No
aer-lingus,Zafrullah Hamzah,Ireland,Business Class,5,3,5,3,0,3,4,2014,Yes
aer-lingus,C Napier,United Kingdom,Economy,10,5,5,5,5,5,4,2014,Yes
aeroflot-russian-airlines,N Cortez,United States,Economy,4,2,3,2,1,3,10,2013,No
aeroflot-russian-airlines,Kyle Brown,United States,Economy,5,3,4,5,1,4,10,2013,No
aeroflot-russian-airlines,L Ruggeri,Hong Kong,Economy,7,4,4,3,3,4,10,2013,Yes
aeroflot-russian-airlines,Maria McCarthy,United States,Economy,5,4,1,2,4,4,10,2013,No
aegean-airlines,A Freeman,Greece,Economy,4,3,2,1,4,3,8,2012,No
aegean-airlines,Rebecca Sachs,United States,Economy,9,4,4,4,4,5,8,2012,Yes
aegean-airlines,Kym Streeter,France,Economy,8,4,4,4,3,5,8,2012,Yes
aerolineas-argentinas,Steven Thomson,Australia,Economy,2,1,3,1,1,2,10,2012,No
aerolineas-argentinas,Brian Bauman,Australia,Business Class,8,4,4,3,2,5,10,2012,Yes
aerolineas-argentinas,Blair McRae,Australia,Business Class,8,3,4,4,1,5,10,2012,Yes
aeromexico,Saxena Abhinav,United States,Economy,8,4,4,3,4,4,1,2014,Yes
aeromexico,Simon Tang,Hong Kong,Economy,2,2,1,3,2,2,1,2014,No
aeromexico,Peter Huurman,Netherlands,Business Class,4,3,1,3,2,1,1,2014,No
aeromexico,Luz Ramos,United States,Economy,10,4,5,4,3,5,1,2014,Yes
aer-lingus,Mary Anne Zera,United States,Economy,2,1,4,3,0,3,3,2014,No
aeroflot-russian-airlines,K D'Ambra,United States,Economy,7,4,4,4,5,4,10,2013,Yes
aeroflot-russian-airlines,Marina Michurina,United States,Economy,7,1,3,4,5,4,9,2013,Yes
aeroflot-russian-airlines,Tom Bright,Hong Kong,Business Class,8,5,5,4,4,5,9,2013,Yes
aegean-airlines,D Somarakis,Greece,Economy,10,5,5,5,5,4,8,2012,Yes
aegean-airlines,Antonis Asprakis,United States,Economy,9,5,5,5,3,5,8,2012,Yes
aegean-airlines,C Smith,United Kingdom,Economy,10,5,5,5,5,4,7,2012,Yes
air-algerie,B Kenzi,Italy,Economy,4,0,0,0,0,0,3,2014,Yes
aerolineas-argentinas,Neil Cluff,Australia,Economy,2,3,3,1,0,3,9,2012,No
aerolineas-argentinas,J Williams,Australia,Economy,4,3,4,3,1,3,9,2012,No
aerolineas-argentinas,U Grant,Australia,Economy,7,4,4,3,0,5,9,2012,Yes
aerolineas-argentinas,J Butcher,Australia,Economy,4,3,2,4,1,4,8,2012,No
aeromexico,A Nathaniel,United States,Economy,10,5,5,5,4,5,1,2014,Yes
aeromexico,A Nathaniel,United States,Economy,8,4,4,3,3,5,1,2014,Yes
aer-lingus,R Barton,United States,Economy,3,1,4,4,4,3,3,2014,No
aer-lingus,A Clarke,Ireland,Economy,7,4,4,3,4,5,3,2014,Yes
aer-lingus,N Harvey,United Kingdom,Economy,2,1,4,3,0,3,2,2014,No
aer-lingus,J Thompson,United States,Economy,9,3,5,4,4,5,2,2014,Yes
aeroflot-russian-airlines,Michael A Bogdanovskiy,Israel,Economy,9,5,5,5,5,5,9,2013,Yes
aeroflot-russian-airlines,Vlad Alexeyenko,Canada,Economy,9,5,5,5,5,5,9,2013,Yes
aegean-airlines,J Rudge,United Kingdom,Economy,10,5,5,3,4,5,7,2012,Yes
aegean-airlines,D Rat,Australia,Economy,10,5,5,4,3,3,7,2012,Yes
air-algerie,Olivier Dussault,Belgium,Business Class,1,0,0,0,0,0,8,2013,No
air-algerie,V Dufour,France,Economy,8,4,4,4,4,4,5,2013,Yes
air-algerie,C Zacher,Germany,Economy,9,3,3,3,0,5,11,2012,Yes
aerolineas-argentinas,T Adelaide,Australia,Economy,8,4,4,3,2,4,8,2012,Yes
aerolineas-argentinas,Aditya Vashishta,Australia,Economy,8,4,4,3,2,5,8,2012,Yes
aerolineas-argentinas,A Smith,Australia,Economy,1,0,1,1,0,1,8,2012,No
aerolineas-argentinas,Ahmad Daoud,Australia,Economy,6,3,4,3,1,5,7,2012,Yes
aeromexico,David Alexander,United States,Economy,10,4,5,4,4,4,11,2013,Yes
aeromexico,Francesca Jones,United Kingdom,Economy,1,2,1,1,1,2,11,2013,No
aer-lingus,Mark McCullough,United Kingdom,Economy,7,3,4,0,0,4,2,2014,Yes
aer-lingus,Alan McGaughey,Ireland,Economy,9,4,4,5,0,4,2,2014,Yes
aer-lingus,J French,United Kingdom,Economy,6,4,4,0,0,2,2,2014,No
aer-lingus,L Webb,United Kingdom,Economy,10,4,5,4,3,4,1,2014,Yes
aeroflot-russian-airlines,David Williams,Canada,Economy,9,4,4,5,4,5,9,2013,Yes
aeroflot-russian-airlines,Sargeant Alan,Australia,Economy,7,4,4,4,1,5,9,2013,Yes
aeroflot-russian-airlines,Jose Gamero Zorita,France,Economy,8,4,4,5,0,4,8,2013,Yes
aegean-airlines,Minas Sotirakopoulos,Greece,Economy,7,5,5,1,3,3,7,2012,Yes
aegean-airlines,M Tossounian,United Kingdom,Business Class,10,5,5,5,4,5,7,2012,Yes
aegean-airlines,P Arnaud,France,Economy,10,5,5,5,5,5,7,2012,Yes
aegean-airlines,Adrian Stavrakis,Greece,Economy,10,5,5,5,4,5,7,2012,Yes
aerolineas-argentinas,G Aguilar,Australia,Economy,7,4,4,4,1,5,7,2012,Yes
aerolineas-argentinas,W Miao,New Zealand,Economy,4,3,4,2,1,2,7,2012,No
aerolineas-argentinas,P Sorli,Norway,Economy,1,0,1,1,0,0,7,2012,No
aerolineas-argentinas,P McDonald,Australia,Economy,2,1,1,2,1,2,7,2012,No
aeromexico,A Mayorga,Mexico,Economy,1,1,1,1,1,1,11,2013,No
aeromexico,Chacon Santiahp,Mexico,Business Class,3,2,3,3,1,1,10,2013,No
aer-lingus,M Studzinski,Poland,Economy,2,1,3,1,1,1,1,2014,No
aer-lingus,Marie Hazelwood,Ireland,Economy,10,4,5,5,1,5,1,2014,Yes
aeroflot-russian-airlines,R Butler,United Kingdom,Business Class,5,3,3,4,3,2,8,2013,Yes
aeroflot-russian-airlines,Alexey Efimov,Russian Federation,Business Class,10,5,5,5,5,4,8,2013,Yes
aeroflot-russian-airlines,Jonathan Hodson,United Kingdom,Economy,10,4,5,5,5,5,7,2013,Yes
aegean-airlines,R Thut,Switzerland,Economy,5,4,2,1,0,3,7,2012,No
aegean-airlines,Z Rosen,Israel,Economy,5,4,1,0,1,3,7,2012,Yes
aegean-airlines,Chris Tomko,United States,Economy,5,4,3,5,1,1,7,2012,Yes
aegean-airlines,J Chen,Greece,Economy,8,4,3,4,3,4,7,2012,Yes
aerolineas-argentinas,S Hercules,United States,Economy,2,4,3,2,3,1,6,2012,No
aerolineas-argentinas,H Stewart,United Kingdom,Economy,8,5,4,4,5,4,6,2012,Yes
aerolineas-argentinas,Pieter Kwint,Australia,Economy,8,5,3,3,2,4,6,2012,Yes
aerolineas-argentinas,Trevor Robinson,Australia,Business Class,2,3,3,3,1,4,6,2012,No
aeromexico,E Geefay,United States,Economy,1,3,3,3,3,4,10,2013,No
aeromexico,C Herrera,United States,Economy,1,3,3,4,1,1,10,2013,No
aeromexico,Alejandro Moreno,Colombia,Business Class,1,2,1,1,1,2,10,2013,No
aeroflot-russian-airlines,Anders Pedersen,Denmark,Economy,8,5,5,3,2,5,7,2013,Yes
aeroflot-russian-airlines,R Ordelman,Belgium,Economy,8,4,4,3,4,4,7,2013,Yes
aeroflot-russian-airlines,R Ordelman,Belgium,Economy,9,4,4,4,0,4,7,2013,Yes
aeroflot-russian-airlines,Anders Pedersen,Denmark,Economy,8,4,4,4,5,5,7,2013,Yes
air-arabia,Raaif Rizwan,United Arab Emirates,Economy,6,4,4,4,2,4,7,2015,Yes
aegean-airlines,A Shomer,Israel,Economy,10,4,5,3,3,5,7,2012,Yes
aegean-airlines,Pascal Languillon,New Zealand,Economy,8,4,4,4,3,4,6,2012,Yes
aegean-airlines,A Vlasov,United Kingdom,Economy,9,4,5,5,4,5,6,2012,Yes
aerolineas-argentinas,C Sherwood,New Zealand,Economy,1,1,1,1,1,1,6,2012,No
aerolineas-argentinas,Mark Carolla,United States,Economy,9,5,5,2,2,5,5,2012,Yes
aerolineas-argentinas,Tony Locantro,Australia,Economy,8,4,4,4,4,5,5,2012,Yes
aerolineas-argentinas,Brian Bonham,Australia,Economy,2,1,2,1,1,3,5,2012,No
aeromexico,S Patrick,Austria,Business Class,2,3,1,1,1,4,9,2013,No
aer-lingus,A McDonnell,Ireland,Economy,8,4,5,4,0,4,12,2013,Yes
aer-lingus,K McCarthy,France,Economy,3,2,1,2,1,1,12,2013,No
aer-lingus,Colin Boakes,United Kingdom,Business Class,10,5,5,5,5,5,12,2013,Yes
aeroflot-russian-airlines,F Thunthy,United States,Economy,10,5,5,5,5,5,7,2013,Yes
aeroflot-russian-airlines,O Kenan,United States,Economy,3,4,5,4,5,4,6,2013,No
aeroflot-russian-airlines,Michael Dalton,Switzerland,Business Class,10,5,5,5,4,4,6,2013,Yes
aeroflot-russian-airlines,G Jones,Australia,Business Class,8,5,5,5,4,5,6,2013,Yes
air-arabia,P Oleksandr,Ukraine,Economy,1,2,1,1,1,3,10,2014,No
air-arabia,D Graubard,United States,Economy,9,4,5,4,3,5,9,2013,Yes
air-arabia,I Siddiq,Saudi Arabia,Economy,7,0,0,0,0,0,2,2013,Yes
aegean-airlines,P McCarthy,United Kingdom,Economy,5,2,3,2,4,4,6,2012,No
aegean-airlines,Elizabeth Kanelli,United Kingdom,Economy,1,1,1,2,1,1,6,2012,No
aegean-airlines,Paul Legate,United Kingdom,Economy,9,4,4,5,4,5,6,2012,Yes
aerolineas-argentinas,M Britos,Australia,Economy,1,3,1,1,1,1,4,2012,No
aerolineas-argentinas,T Renlund,Sweden,Economy,7,4,4,3,4,3,4,2012,Yes
aerolineas-argentinas,M Previgliano,Argentina,Economy,8,5,5,4,1,5,3,2012,Yes
aeromexico,Eugene Fo,Costa Rica,Economy,9,4,5,3,3,5,7,2013,Yes
aeromexico,G Madysen,United States,Economy,2,3,2,3,3,3,6,2013,No
aer-lingus,Joseph Reilly,United States,Economy,10,4,5,5,0,5,12,2013,Yes
aer-lingus,P McDonnell,United States,Economy,8,3,5,4,4,4,11,2013,Yes
aer-lingus,Glenn Jagdeosingh,Trinidad & Tobago,Economy,2,3,3,1,1,3,11,2013,No
aeroflot-russian-airlines,Sergey Adonin,Russian Federation,Economy,9,5,4,5,3,5,6,2013,Yes
aeroflot-russian-airlines,A Artman,United States,Economy,9,4,5,5,2,4,5,2013,Yes
air-arabia,Amith Pillai,United Arab Emirates,Economy,10,3,4,4,0,5,2,2013,Yes
aegean-airlines,A Pan,Greece,Economy,4,4,4,1,4,2,5,2012,No
aegean-airlines,A Bunting,United Kingdom,Economy,3,2,1,1,1,1,5,2012,No
aegean-airlines,M Prawdzik,United Kingdom,Economy,9,3,5,5,4,5,5,2012,Yes
aegean-airlines,J Middleton,United Kingdom,Economy,9,4,4,4,4,5,5,2012,Yes
aerolineas-argentinas,J Boettcher,Spain,Economy,4,4,3,4,0,2,3,2012,No
aerolineas-argentinas,J Semmens,United States,Economy,2,2,1,1,0,3,3,2012,No
aerolineas-argentinas,R Kirschner,United States,Economy,1,2,2,2,2,2,2,2012,No
aeromexico,Marsha Rosner,United States,Business Class,6,4,3,0,0,4,5,2013,Yes
aeromexico,J Bacallado,Spain,Economy,7,4,4,4,4,4,4,2013,Yes
aeromexico,Juan Martin Cassol,Argentina,Economy,8,3,4,4,2,4,3,2013,Yes
aer-lingus,N Harvey,United Kingdom,Economy,3,3,4,3,0,3,11,2013,No
aer-lingus,P McMahon,United Kingdom,Economy,9,4,5,4,3,4,11,2013,Yes
aeroflot-russian-airlines,Basdogan Cagatay,Turkey,Economy,3,3,2,1,1,3,4,2013,No
aeroflot-russian-airlines,S Dorsey,United States,Economy,5,3,3,2,1,4,4,2013,Yes
aeroflot-russian-airlines,Steven Manootham,Germany,Business Class,8,4,5,5,4,5,4,2013,Yes
aegean-airlines,A Douas,Greece,Economy,8,5,3,1,2,4,5,2012,No
aegean-airlines,L Garyfallos,Greece,Economy,2,1,3,2,4,4,4,2012,No
aegean-airlines,D MacDonald,United Kingdom,Economy,7,4,4,2,0,4,4,2012,Yes
aegean-airlines,Spyros Gatos,Greece,Economy,9,5,5,4,0,5,4,2012,Yes
aerolineas-argentinas,D Chan,Canada,Business Class,4,2,2,2,1,4,2,2012,Yes
aerolineas-argentinas,Matt Howsam,Australia,Economy,1,3,2,1,1,1,2,2012,No
aerolineas-argentinas,J Daddy,Bahamas,Business Class,3,3,1,2,1,1,2,2012,No
aeromexico,David Mejia,Mexico,Business Class,4,3,2,2,3,2,3,2013,No
aeromexico,Philip O'Connor,United Kingdom,Business Class,3,3,1,3,1,2,2,2013,No
aeromexico,Olle Laprune Yann,Mexico,Economy,7,5,4,5,3,4,2,2013,Yes
aeromexico,Rodolphe Paccard,France,Economy,5,1,4,4,0,3,2,2013,Yes
aer-lingus,N Lezotte,United States,Business Class,10,4,5,4,5,4,11,2013,Yes
aer-lingus,J Fox,Ireland,Economy,10,4,5,5,5,5,11,2013,Yes
aer-lingus,Nick Serpell,United Kingdom,Economy,8,3,5,5,3,5,11,2013,Yes
aer-lingus,A Foley,Ireland,Economy,8,3,4,3,0,4,10,2013,Yes
aeroflot-russian-airlines,M Harrison,Germany,Business Class,9,5,4,3,4,5,4,2013,Yes
aeroflot-russian-airlines,Glenn Pineda,Philippines,Economy,8,3,5,4,0,5,4,2013,Yes
aeroflot-russian-airlines,Jose Bolanos,Thailand,Economy,1,3,1,4,3,3,3,2013,Yes
aegean-airlines,I Poukis,Cyprus,Economy,7,4,4,3,3,4,4,2012,Yes
aegean-airlines,Nick Biskinis,United Kingdom,Economy,9,4,5,5,4,5,4,2012,Yes
aegean-airlines,A Douas,Greece,Economy,8,5,4,1,5,5,2,2012,Yes
aegean-airlines,A Magpantay,Philippines,Economy,8,4,5,5,3,5,10,2011,Yes
